"","name","area","value","footnote_codes","state","county","cbsa","rpp.in.100.dollars","ratio"
"2984","Washington-Arlington-Alexandria, DC-VA-MD-WV","0047900",24.37,NA,51,51683,47900,83.47245409,3.42521354493229
"2985","Washington-Arlington-Alexandria, DC-VA-MD-WV","0047900",24.37,NA,24,24021,47900,83.47245409,3.42521354493229
"2986","Washington-Arlington-Alexandria, DC-VA-MD-WV","0047900",24.37,NA,51,51153,47900,83.47245409,3.42521354493229
"2987","Washington-Arlington-Alexandria, DC-VA-MD-WV","0047900",24.37,NA,51,51179,47900,83.47245409,3.42521354493229
"2403","San Francisco-Oakland-Hayward, CA","0041860",24.19,NA,6,6081,41860,83.12551953,3.43635880653162
"2404","San Francisco-Oakland-Hayward, CA","0041860",24.19,NA,6,6075,41860,83.12551953,3.43635880653162
"2405","San Francisco-Oakland-Hayward, CA","0041860",24.19,NA,6,6041,41860,83.12551953,3.43635880653162
"2406","San Francisco-Oakland-Hayward, CA","0041860",24.19,NA,6,6001,41860,83.12551953,3.43635880653162
"2407","San Francisco-Oakland-Hayward, CA","0041860",24.19,NA,6,6013,41860,83.12551953,3.43635880653162
"284","Bridgeport-Stamford-Norwalk, CT","0071950",22.58,NA,9,9001,14860,82.78145695,3.66614069751993
"2815","Trenton, NJ","0045940",24.19,NA,34,34021,45940,89.12655971,3.68443818561389
"1944","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36085,35620,81.76614881,3.85689381179245
"1945","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36061,35620,81.76614881,3.85689381179245
"1946","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34037,35620,81.76614881,3.85689381179245
"1947","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34039,35620,81.76614881,3.85689381179245
"1948","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34035,35620,81.76614881,3.85689381179245
"1949","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36005,35620,81.76614881,3.85689381179245
"1950","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36119,35620,81.76614881,3.85689381179245
"1951","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34031,35620,81.76614881,3.85689381179245
"1952","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36087,35620,81.76614881,3.85689381179245
"1953","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34029,35620,81.76614881,3.85689381179245
"1954","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34027,35620,81.76614881,3.85689381179245
"1955","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36079,35620,81.76614881,3.85689381179245
"1956","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36071,35620,81.76614881,3.85689381179245
"1957","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34023,35620,81.76614881,3.85689381179245
"1958","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36047,35620,81.76614881,3.85689381179245
"1959","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34013,35620,81.76614881,3.85689381179245
"1960","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36059,35620,81.76614881,3.85689381179245
"1961","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36081,35620,81.76614881,3.85689381179245
"1962","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34003,35620,81.76614881,3.85689381179245
"1963","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34025,35620,81.76614881,3.85689381179245
"1964","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34019,35620,81.76614881,3.85689381179245
"1965","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36027,35620,81.76614881,3.85689381179245
"1966","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,34,34017,35620,81.76614881,3.85689381179245
"1967","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,42,42103,35620,81.76614881,3.85689381179245
"1968","New York-Newark-Jersey City, NY-NJ-PA","0035620",21.2,NA,36,36103,35620,81.76614881,3.85689381179245
"316","California-Lexington Park, MD","0015680",26.5,NA,24,24037,15680,102.3541453,3.86242057735849
"566","Fairbanks, AK","0021820",22.92,NA,2,2090,21820,93.72071228,4.08903631239092
"98","Anchorage, AK","0011260",21.96,NA,2,2170,11260,90.57971014,4.12475911384335
"99","Anchorage, AK","0011260",21.96,NA,2,2020,11260,90.57971014,4.12475911384335
"2421","Seattle-Tacoma-Bellevue, WA","0042660",22.27,NA,53,53053,42660,93.37068161,4.19266643960485
"2422","Seattle-Tacoma-Bellevue, WA","0042660",22.27,NA,53,53061,42660,93.37068161,4.19266643960485
"2423","Seattle-Tacoma-Bellevue, WA","0042660",22.27,NA,53,53033,42660,93.37068161,4.19266643960485
"2828","Urban Honolulu, HI","0046520",19.08,NA,15,15003,46520,81.63265306,4.2784409360587
"278","Boulder, CO","0014500",21.33,NA,8,8013,14500,91.40767824,4.28540451195499
"2402","San Diego-Carlsbad, CA","0041740",19.12,NA,6,6073,41740,85.03401361,4.44738564905858
"44","Alaska","0200000",22.32,NA,2,2060,NA,101.4198783,4.54390135752688
"45","Alaska","0200000",22.32,NA,2,2185,NA,101.4198783,4.54390135752688
"46","Alaska","0200000",22.32,NA,2,2013,NA,101.4198783,4.54390135752688
"47","Alaska","0200000",22.32,NA,2,2275,NA,101.4198783,4.54390135752688
"48","Alaska","0200000",22.32,NA,2,2122,NA,101.4198783,4.54390135752688
"49","Alaska","0200000",22.32,NA,2,2016,NA,101.4198783,4.54390135752688
"50","Alaska","0200000",22.32,NA,2,2110,27940,101.4198783,4.54390135752688
"51","Alaska","0200000",22.32,NA,2,2100,NA,101.4198783,4.54390135752688
"52","Alaska","0200000",22.32,NA,2,2261,NA,101.4198783,4.54390135752688
"53","Alaska","0200000",22.32,NA,2,2164,NA,101.4198783,4.54390135752688
"54","Alaska","0200000",22.32,NA,2,2188,NA,101.4198783,4.54390135752688
"55","Alaska","0200000",22.32,NA,2,2068,NA,101.4198783,4.54390135752688
"56","Alaska","0200000",22.32,NA,2,2290,NA,101.4198783,4.54390135752688
"57","Alaska","0200000",22.32,NA,2,2240,NA,101.4198783,4.54390135752688
"58","Alaska","0200000",22.32,NA,2,2130,28540,101.4198783,4.54390135752688
"59","Alaska","0200000",22.32,NA,2,2195,NA,101.4198783,4.54390135752688
"60","Alaska","0200000",22.32,NA,2,2230,NA,101.4198783,4.54390135752688
"61","Alaska","0200000",22.32,NA,2,2270,NA,101.4198783,4.54390135752688
"62","Alaska","0200000",22.32,NA,2,2070,NA,101.4198783,4.54390135752688
"63","Alaska","0200000",22.32,NA,2,2050,NA,101.4198783,4.54390135752688
"64","Alaska","0200000",22.32,NA,2,2105,NA,101.4198783,4.54390135752688
"65","Alaska","0200000",22.32,NA,2,2198,NA,101.4198783,4.54390135752688
"66","Alaska","0200000",22.32,NA,2,2220,NA,101.4198783,4.54390135752688
"67","Alaska","0200000",22.32,NA,2,2282,NA,101.4198783,4.54390135752688
"68","Alaska","0200000",22.32,NA,2,2180,NA,101.4198783,4.54390135752688
"69","Alaska","0200000",22.32,NA,2,2150,NA,101.4198783,4.54390135752688
"745","Hartford-West Hartford-East Hartford, CT","0073450",21.91,NA,9,9013,25540,99.60159363,4.54594220127796
"746","Hartford-West Hartford-East Hartford, CT","0073450",21.91,NA,9,9007,25540,99.60159363,4.54594220127796
"747","Hartford-West Hartford-East Hartford, CT","0073450",21.91,NA,9,9003,25540,99.60159363,4.54594220127796
"1309","Los Angeles-Long Beach-Anaheim, CA","0031080",18.6,NA,6,6059,31080,84.9617672,4.56783694623656
"1310","Los Angeles-Long Beach-Anaheim, CA","0031080",18.6,NA,6,6037,31080,84.9617672,4.56783694623656
"2414","Santa Rosa, CA","0042220",18.6,NA,6,6097,42220,85.3970965,4.59124174731183
"1392","Massachusetts","2500000",21.91,NA,25,25019,NA,100.6036217,4.59167602464628
"1393","Massachusetts","2500000",21.91,NA,25,25007,47240,100.6036217,4.59167602464628
"1394","Massachusetts","2500000",21.91,NA,25,25011,24640,100.6036217,4.59167602464628
"218","Baltimore-Columbia-Towson, MD","0012580",19.98,NA,24,24035,12580,91.91176471,4.60018842392392
"219","Baltimore-Columbia-Towson, MD","0012580",19.98,NA,24,24027,12580,91.91176471,4.60018842392392
"220","Baltimore-Columbia-Towson, MD","0012580",19.98,NA,24,24025,12580,91.91176471,4.60018842392392
"221","Baltimore-Columbia-Towson, MD","0012580",19.98,NA,24,24005,12580,91.91176471,4.60018842392392
"222","Baltimore-Columbia-Towson, MD","0012580",19.98,NA,24,24003,12580,91.91176471,4.60018842392392
"223","Baltimore-Columbia-Towson, MD","0012580",19.98,NA,24,24510,12580,91.91176471,4.60018842392392
"224","Baltimore-Columbia-Towson, MD","0012580",19.98,NA,24,24013,12580,91.91176471,4.60018842392392
"283","Bremerton-Silverdale, WA","0014740",20.76,NA,53,53035,14740,95.51098376,4.600721761079
"2854","Vallejo-Fairfield, CA","0046700",18.9,NA,6,6095,46700,86.95652174,4.60087416613757
"2411","Santa Cruz-Watsonville, CA","0042100",17.97,NA,6,6087,42100,82.98755187,4.61811640901503
"478","Connecticut","0900000",21.07,NA,9,9005,45860,97.75171065,4.63937876839108
"1019","Ithaca, NY","0027060",20.5,NA,36,36109,27060,96.33911368,4.69946896
"1767","Napa, CA","0034900",18.03,NA,6,6055,34900,84.81764207,4.70425080809761
"516","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8031,19740,95.41984733,4.8118934609178
"517","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8059,19740,95.41984733,4.8118934609178
"518","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8035,19740,95.41984733,4.8118934609178
"519","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8001,19740,95.41984733,4.8118934609178
"520","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8014,19740,95.41984733,4.8118934609178
"521","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8039,19740,95.41984733,4.8118934609178
"522","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8093,19740,95.41984733,4.8118934609178
"523","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8019,19740,95.41984733,4.8118934609178
"524","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8047,19740,95.41984733,4.8118934609178
"525","Denver-Aurora-Lakewood, CO","0019740",19.83,NA,8,8005,19740,95.41984733,4.8118934609178
"2236","Oxnard-Thousand Oaks-Ventura, CA","0037100",18.09,NA,6,6111,37100,87.41258741,4.83209438419016
"1475","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27095,33460,97.37098345,4.83470622889772
"1476","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27171,33460,97.37098345,4.83470622889772
"1477","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,55,55109,33460,97.37098345,4.83470622889772
"1478","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27059,33460,97.37098345,4.83470622889772
"1479","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27143,33460,97.37098345,4.83470622889772
"1480","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27139,33460,97.37098345,4.83470622889772
"1481","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27141,33460,97.37098345,4.83470622889772
"1482","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27003,33460,97.37098345,4.83470622889772
"1483","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27019,33460,97.37098345,4.83470622889772
"1484","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27123,33460,97.37098345,4.83470622889772
"1485","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27025,33460,97.37098345,4.83470622889772
"1486","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27079,33460,97.37098345,4.83470622889772
"1487","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27053,33460,97.37098345,4.83470622889772
"1488","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27163,33460,97.37098345,4.83470622889772
"1489","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,55,55093,33460,97.37098345,4.83470622889772
"1490","Minneapolis-St. Paul-Bloomington, MN-WI","0033460",20.14,NA,27,27037,33460,97.37098345,4.83470622889772
"2279","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,42,42029,37980,92.67840593,4.8522725617801
"2280","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,42,42045,37980,92.67840593,4.8522725617801
"2281","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,24,24015,37980,92.67840593,4.8522725617801
"2282","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,10,10003,37980,92.67840593,4.8522725617801
"2283","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,42,42017,37980,92.67840593,4.8522725617801
"2284","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,34,34033,37980,92.67840593,4.8522725617801
"2285","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,34,34015,37980,92.67840593,4.8522725617801
"2286","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,42,42091,37980,92.67840593,4.8522725617801
"2287","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,34,34007,37980,92.67840593,4.8522725617801
"2288","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,34,34005,37980,92.67840593,4.8522725617801
"2289","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","0037980",19.1,NA,42,42101,37980,92.67840593,4.8522725617801
"100","Ann Arbor, MI","0011460",20.08,NA,26,26161,11460,97.65625,4.86335906374502
"2378","Sacramento--Roseville--Arden-Arcade, CA","0040900",19.93,NA,6,6061,40900,97.46588694,4.89041078474661
"2379","Sacramento--Roseville--Arden-Arcade, CA","0040900",19.93,NA,6,6067,40900,97.46588694,4.89041078474661
"2380","Sacramento--Roseville--Arden-Arcade, CA","0040900",19.93,NA,6,6113,40900,97.46588694,4.89041078474661
"2381","Sacramento--Roseville--Arden-Arcade, CA","0040900",19.93,NA,6,6017,40900,97.46588694,4.89041078474661
"3100","Worcester, MA-CT","0079600",19.52,NA,25,25027,49340,96.06147935,4.92118234375
"3101","Worcester, MA-CT","0079600",19.52,NA,9,9015,49340,96.06147935,4.92118234375
"2196","Olympia-Tumwater, WA","0036500",19.33,NA,53,53067,36500,95.6937799,4.95053181065701
"545","Durham-Chapel Hill, NC","0020500",20.6,NA,37,37135,20500,104.9317943,5.0937764223301
"546","Durham-Chapel Hill, NC","0020500",20.6,NA,37,37145,20500,104.9317943,5.0937764223301
"547","Durham-Chapel Hill, NC","0020500",20.6,NA,37,37063,20500,104.9317943,5.0937764223301
"548","Durham-Chapel Hill, NC","0020500",20.6,NA,37,37037,20500,104.9317943,5.0937764223301
"363","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,18,18089,16980,93.80863039,5.10106744915715
"364","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17037,16980,93.80863039,5.10106744915715
"365","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17111,16980,93.80863039,5.10106744915715
"366","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17097,16980,93.80863039,5.10106744915715
"367","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17093,16980,93.80863039,5.10106744915715
"368","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17031,16980,93.80863039,5.10106744915715
"369","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,18,18111,16980,93.80863039,5.10106744915715
"370","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,55,55059,16980,93.80863039,5.10106744915715
"371","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17197,16980,93.80863039,5.10106744915715
"372","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,18,18127,16980,93.80863039,5.10106744915715
"373","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17089,16980,93.80863039,5.10106744915715
"374","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17063,16980,93.80863039,5.10106744915715
"375","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,17,17043,16980,93.80863039,5.10106744915715
"376","Chicago-Naperville-Elgin, IL-IN-WI","0016980",18.39,NA,18,18073,16980,93.80863039,5.10106744915715
"2413","Santa Maria-Santa Barbara, CA","0042200",18.04,NA,6,6083,42200,92.16589862,5.10897442461197
"2946","Washington","5300000",20.28,NA,53,53023,NA,104.2752868,5.14177942800789
"2947","Washington","5300000",20.28,NA,53,53031,NA,104.2752868,5.14177942800789
"2948","Washington","5300000",20.28,NA,53,53019,NA,104.2752868,5.14177942800789
"2949","Washington","5300000",20.28,NA,53,53055,NA,104.2752868,5.14177942800789
"2950","Washington","5300000",20.28,NA,53,53069,NA,104.2752868,5.14177942800789
"2951","Washington","5300000",20.28,NA,53,53027,10140,104.2752868,5.14177942800789
"2952","Washington","5300000",20.28,NA,53,53039,NA,104.2752868,5.14177942800789
"2953","Washington","5300000",20.28,NA,53,53075,39420,104.2752868,5.14177942800789
"2954","Washington","5300000",20.28,NA,53,53047,NA,104.2752868,5.14177942800789
"2955","Washington","5300000",20.28,NA,53,53045,43220,104.2752868,5.14177942800789
"2956","Washington","5300000",20.28,NA,53,53041,16500,104.2752868,5.14177942800789
"2957","Washington","5300000",20.28,NA,53,53037,21260,104.2752868,5.14177942800789
"2958","Washington","5300000",20.28,NA,53,53029,36020,104.2752868,5.14177942800789
"2959","Washington","5300000",20.28,NA,53,53001,36830,104.2752868,5.14177942800789
"2960","Washington","5300000",20.28,NA,53,53009,38820,104.2752868,5.14177942800789
"2961","Washington","5300000",20.28,NA,53,53043,NA,104.2752868,5.14177942800789
"2962","Washington","5300000",20.28,NA,53,53025,34180,104.2752868,5.14177942800789
"2963","Washington","5300000",20.28,NA,53,53049,NA,104.2752868,5.14177942800789
"2309","Portland-Vancouver-Hillsboro, OR-WA","0038900",19.29,NA,41,41005,38900,99.30486594,5.14799719751166
"2310","Portland-Vancouver-Hillsboro, OR-WA","0038900",19.29,NA,53,53011,38900,99.30486594,5.14799719751166
"2311","Portland-Vancouver-Hillsboro, OR-WA","0038900",19.29,NA,53,53059,38900,99.30486594,5.14799719751166
"2312","Portland-Vancouver-Hillsboro, OR-WA","0038900",19.29,NA,41,41067,38900,99.30486594,5.14799719751166
"2313","Portland-Vancouver-Hillsboro, OR-WA","0038900",19.29,NA,41,41071,38900,99.30486594,5.14799719751166
"2314","Portland-Vancouver-Hillsboro, OR-WA","0038900",19.29,NA,41,41009,38900,99.30486594,5.14799719751166
"2315","Portland-Vancouver-Hillsboro, OR-WA","0038900",19.29,NA,41,41051,38900,99.30486594,5.14799719751166
"291","Burlington-South Burlington, VT","0072400",18.89,NA,50,50011,15540,98.03921569,5.19000612440445
"292","Burlington-South Burlington, VT","0072400",18.89,NA,50,50007,15540,98.03921569,5.19000612440445
"293","Burlington-South Burlington, VT","0072400",18.89,NA,50,50013,15540,98.03921569,5.19000612440445
"1049","Kahului-Wailuku-Lahaina, HI","0027980",17.82,NA,15,15009,27980,93.19664492,5.22989028731762
"1050","Kahului-Wailuku-Lahaina, HI","0027980",17.82,NA,15,15005,27980,93.19664492,5.22989028731762
"70","Albany-Schenectady-Troy, NY","0010580",19.29,NA,36,36093,10580,101.010101,5.23639714878175
"71","Albany-Schenectady-Troy, NY","0010580",19.29,NA,36,36001,10580,101.010101,5.23639714878175
"72","Albany-Schenectady-Troy, NY","0010580",19.29,NA,36,36091,10580,101.010101,5.23639714878175
"73","Albany-Schenectady-Troy, NY","0010580",19.29,NA,36,36095,10580,101.010101,5.23639714878175
"74","Albany-Schenectady-Troy, NY","0010580",19.29,NA,36,36083,10580,101.010101,5.23639714878175
"1920","New York","3600000",20,NA,36,36097,NA,105.8201058,5.29100529
"1921","New York","3600000",20,NA,36,36035,24100,105.8201058,5.29100529
"1922","New York","3600000",20,NA,36,36013,27460,105.8201058,5.29100529
"1923","New York","3600000",20,NA,36,36011,12180,105.8201058,5.29100529
"1924","New York","3600000",20,NA,36,36041,NA,105.8201058,5.29100529
"1925","New York","3600000",20,NA,36,36089,36300,105.8201058,5.29100529
"1926","New York","3600000",20,NA,36,36049,NA,105.8201058,5.29100529
"1927","New York","3600000",20,NA,36,36003,NA,105.8201058,5.29100529
"1928","New York","3600000",20,NA,36,36009,36460,105.8201058,5.29100529
"1929","New York","3600000",20,NA,36,36121,NA,105.8201058,5.29100529
"1930","New York","3600000",20,NA,36,36031,NA,105.8201058,5.29100529
"1931","New York","3600000",20,NA,36,36019,38460,105.8201058,5.29100529
"1932","New York","3600000",20,NA,36,36101,18500,105.8201058,5.29100529
"1933","New York","3600000",20,NA,36,36033,31660,105.8201058,5.29100529
"1934","New York","3600000",20,NA,36,36037,12860,105.8201058,5.29100529
"1935","New York","3600000",20,NA,36,36025,NA,105.8201058,5.29100529
"1936","New York","3600000",20,NA,36,36039,NA,105.8201058,5.29100529
"1937","New York","3600000",20,NA,36,36017,NA,105.8201058,5.29100529
"1938","New York","3600000",20,NA,36,36099,42900,105.8201058,5.29100529
"1939","New York","3600000",20,NA,36,36023,18660,105.8201058,5.29100529
"1940","New York","3600000",20,NA,36,36021,26460,105.8201058,5.29100529
"1941","New York","3600000",20,NA,36,36077,36580,105.8201058,5.29100529
"1942","New York","3600000",20,NA,36,36105,NA,105.8201058,5.29100529
"1943","New York","3600000",20,NA,36,36057,11220,105.8201058,5.29100529
"482","Corvallis, OR","0018700",19.24,NA,41,41003,18700,102.5641026,5.33077456340956
"295","California","0600000",19.15,NA,6,6011,NA,102.5641026,5.35582781201044
"296","California","0600000",19.15,NA,6,6091,NA,102.5641026,5.35582781201044
"297","California","0600000",19.15,NA,6,6051,NA,102.5641026,5.35582781201044
"298","California","0600000",19.15,NA,6,6003,NA,102.5641026,5.35582781201044
"299","California","0600000",19.15,NA,6,6033,17340,102.5641026,5.35582781201044
"300","California","0600000",19.15,NA,6,6009,NA,102.5641026,5.35582781201044
"301","California","0600000",19.15,NA,6,6049,NA,102.5641026,5.35582781201044
"302","California","0600000",19.15,NA,6,6093,NA,102.5641026,5.35582781201044
"303","California","0600000",19.15,NA,6,6021,NA,102.5641026,5.35582781201044
"304","California","0600000",19.15,NA,6,6027,NA,102.5641026,5.35582781201044
"305","California","0600000",19.15,NA,6,6057,46020,102.5641026,5.35582781201044
"306","California","0600000",19.15,NA,6,6005,NA,102.5641026,5.35582781201044
"307","California","0600000",19.15,NA,6,6063,NA,102.5641026,5.35582781201044
"308","California","0600000",19.15,NA,6,6035,45000,102.5641026,5.35582781201044
"309","California","0600000",19.15,NA,6,6045,46380,102.5641026,5.35582781201044
"310","California","0600000",19.15,NA,6,6015,18860,102.5641026,5.35582781201044
"311","California","0600000",19.15,NA,6,6103,39780,102.5641026,5.35582781201044
"312","California","0600000",19.15,NA,6,6043,NA,102.5641026,5.35582781201044
"313","California","0600000",19.15,NA,6,6023,21700,102.5641026,5.35582781201044
"314","California","0600000",19.15,NA,6,6109,43760,102.5641026,5.35582781201044
"315","California","0600000",19.15,NA,6,6105,NA,102.5641026,5.35582781201044
"226","Barnstable Town, MA","0070900",18.17,NA,25,25001,12700,98.52216749,5.42224367033572
"751","Hawaii","1500000",18.63,NA,15,15007,28180,101.1122346,5.42738779388084
"752","Hawaii","1500000",18.63,NA,15,15001,25900,101.1122346,5.42738779388084
"1367","Madison, WI","0031540",18.83,NA,55,55025,31540,102.3541453,5.43569544875199
"1368","Madison, WI","0031540",18.83,NA,55,55045,31540,102.3541453,5.43569544875199
"1369","Madison, WI","0031540",18.83,NA,55,55049,31540,102.3541453,5.43569544875199
"1370","Madison, WI","0031540",18.83,NA,55,55021,31540,102.3541453,5.43569544875199
"1469","Midland, TX","0033260",18.69,NA,48,48317,33260,101.7293998,5.44298554307116
"1470","Midland, TX","0033260",18.69,NA,48,48329,33260,101.7293998,5.44298554307116
"1387","Maryland","2400000",20.13,NA,24,24011,NA,109.8901099,5.45902185295579
"1388","Maryland","2400000",20.13,NA,24,24019,15700,109.8901099,5.45902185295579
"1389","Maryland","2400000",20.13,NA,24,24023,NA,109.8901099,5.45902185295579
"1390","Maryland","2400000",20.13,NA,24,24029,NA,109.8901099,5.45902185295579
"1391","Maryland","2400000",20.13,NA,24,24041,20660,109.8901099,5.45902185295579
"2317","Providence-Warwick, RI-MA","0077200",18.44,NA,44,44001,39300,100.7049345,5.46122204446855
"2318","Providence-Warwick, RI-MA","0077200",18.44,NA,44,44005,39300,100.7049345,5.46122204446855
"2319","Providence-Warwick, RI-MA","0077200",18.44,NA,44,44003,39300,100.7049345,5.46122204446855
"2320","Providence-Warwick, RI-MA","0077200",18.44,NA,25,25005,39300,100.7049345,5.46122204446855
"2321","Providence-Warwick, RI-MA","0077200",18.44,NA,44,44007,39300,100.7049345,5.46122204446855
"2322","Providence-Warwick, RI-MA","0077200",18.44,NA,44,44009,39300,100.7049345,5.46122204446855
"765","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48071,26420,99.40357853,5.48887788680287
"766","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48339,26420,99.40357853,5.48887788680287
"767","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48291,26420,99.40357853,5.48887788680287
"768","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48157,26420,99.40357853,5.48887788680287
"769","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48201,26420,99.40357853,5.48887788680287
"770","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48167,26420,99.40357853,5.48887788680287
"771","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48473,26420,99.40357853,5.48887788680287
"772","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48015,26420,99.40357853,5.48887788680287
"773","Houston-The Woodlands-Sugar Land, TX","0026420",18.11,NA,48,48039,26420,99.40357853,5.48887788680287
"2363","Rochester, MN","0040340",19.53,NA,27,27157,40340,107.5268817,5.50572870967742
"2364","Rochester, MN","0040340",19.53,NA,27,27109,40340,107.5268817,5.50572870967742
"2365","Rochester, MN","0040340",19.53,NA,27,27039,40340,107.5268817,5.50572870967742
"2366","Rochester, MN","0040340",19.53,NA,27,27045,40340,107.5268817,5.50572870967742
"1879","New Hampshire","3300000",17.92,NA,33,33007,13620,99.50248756,5.552594171875
"1880","New Hampshire","3300000",17.92,NA,33,33003,NA,99.50248756,5.552594171875
"1881","New Hampshire","3300000",17.92,NA,33,33009,17200,99.50248756,5.552594171875
"1882","New Hampshire","3300000",17.92,NA,33,33001,29060,99.50248756,5.552594171875
"1883","New Hampshire","3300000",17.92,NA,33,33013,18180,99.50248756,5.552594171875
"1884","New Hampshire","3300000",17.92,NA,33,33019,17200,99.50248756,5.552594171875
